"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel","TCF","TrQL"
"274",11,1,"Use of air conditioner","hours",28,49,0,0,0,0,0,0,0,0,0,0,0,1372
"275",11,2,"shower - short","count",2,98,0,0,0,0,0,0,0,0,0,0,0,196
"276",11,2,"shower - long (> 3 min)","count",37,77,0,0,0,0.000312,0,0,0,0,0,0,0.000312,2849
"277",11,2,"bath","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"278",11,2,"wash-up","count",40,31,0,0,0,0,0,0,0,0,0,0,0,1240
"279",11,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"280",11,3,"use of clothes washer","count",2,36,0,0,0,0,0,0,0,0,0,0,0,72
"281",11,3,"use of clothes dryer","count",4,14,0,0,0,0,0,0,0,0,0,0,0,56
"282",11,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",11,3,"use of  oven","count",9,40,0,0,0,0,0,0,0,0,0,0,0,360
"284",11,3,"use of self-clean feature of electric oven","count",4,21,0,0,0,0,0,0,0,0,0,0,0,84
"285",11,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",11,4,"TV/computer use","count",64,30,0,0,0,0,0,0,0,2e-06,0,0,2e-06,1920
"287",11,5,"air travel - large plane","miles",2918,49,0,0,0,0,0,0,0,0,0,0,0,142982
"288",11,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",11,5,"car trips- self only","miles",463,48,0,0,0,0,0.000551,0,0,0,0,0,0.000551,22224
"290",11,5,"car trips - driver and self","miles",16,40,0,0,0,0,0.000554,0,0,0,0,0,0.000554,640
"291",11,5,"car trips - 2+ people with multiple end points","miles",12,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"292",11,5,"trips using public ground transportation","bags",12,45,0,0,0,0,0,0,0,0,0,0,0,540
"293",11,6,"bags of garbage disposed","bags",25,41,0,0,0,0,0,0,0,0,0,0,0,1025
"294",11,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",11,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",11,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",11,6,"large items disposed","items",0,17,0,0,0,0,0,0,0,0,0,0,0,0
"298",12,1,"Household heating => 70F","count",3,84,0,0,0,0,0,0.000436,0,0,0,0,0.000436,252
"299",12,1,"Household heating < 70F","count",9,72,0,0,0,0,0,0.000872,0,0,0,0,0.000872,648
"300",12,1,"Use of heat pump","count",0,40,0,0,0,0,0,0,0,0,0,0,0,0
"301",12,1,"Use of air conditioner","count",26,43,0,0,0,0,0,0,0,0,0,0,0,1118
"302",12,2,"shower - short","count",6,98,0,0,0.000232,0,0,0,0,0,0,0,0.000232,588
"303",12,2,"shower - long (> 3 min)","count",20,76,0,0,0,0,0,0,0,0,0,0,0,1520
"304",12,2,"bath","count",0,13,0,0,0,0.000368,0,0,0,0,0,0,0.000368,0
"305",12,2,"wash-up","count",49,33,0,0,0,0,0,0,0,0,0,0,0,1617
"306",12,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0
"307",12,3,"use of clothes washer","count",8,28,0,0,0,0,0,0,0,0,0,0,0,224
"308",12,3,"use of clothes dryer","count",2,18,0,0,0,0,0,0,0,0,0.000122,0,0.000122,36
"309",12,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"310",12,3,"use of  oven","count",10,36,0,0,0,0,0,0,0,0,0.00015,0,0.00015,360
"311",12,3,"use of self-clean feature of electric oven","count",2,15,0,0,0,0,0,0,0,0,0,0,0,30
"312",12,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",12,4,"TV/computer use","count",61,31,0,0,0,0,0,0,0,0,0,0,0,1891
"314",12,5,"air travel - large plane","miles",3084,51,0,0,0,0,0,0,0,0,0,0,0,157284
"315",12,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",12,5,"car trips- self only","miles",430,50,0,0,0,0,0.000551,0,0,0,0,0,0.000551,21500
"317",12,5,"car trips - driver and self","miles",19,20,0,0,0,0,0.000554,0,0,0,0,0,0.000554,380
"318",12,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"319",12,5,"trips using public ground transportation","bags",12,44,0,0,0,0,0,0,0,0,0,0,0,528
"320",12,6,"bags of garbage disposed","bags",21,43,0,0,0,0,0,0,0,0,0,0,0,903
"321",12,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",12,6,"bags of compost deposited (negative CF)","bags",2,4,0,0,0,0,0,0,0,0,0,0,0,8
"323",12,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",12,6,"large items disposed","items",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"325",13,1,"Household heating => 70F","hours",1,80,0,0,0,0,0,0.000436,0,0,0,0,0.000436,80
"326",13,1,"Household heating < 70F","hours",9,73,0,0,0,0,0,0.000872,0,0,0,0,0.000872,657
"327",13,1,"Use of heat pump","hours",0,44,0,0,0,0,0,0,0,0,0,0,0,0
"328",13,1,"Use of air conditioner","hours",22,39,0,0,0,0,0,0,0,0,0,0,0,858
"329",13,2,"shower - short","count",2,86,0,0,0,0,0,0,0,0,0,0,0,172
"330",13,2,"shower - long (> 3 min)","count",11,81,0,0,0,0,0,0,0,0,0,0,0,891
"331",13,2,"bath","count",0,15,0,0,0,0,0,0,0,0,0,0,0,0
"332",13,2,"wash-up","count",34,44,0,0,0,0,0,0,0,0,0,0,0,1496
"333",13,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"334",13,3,"use of clothes washer","count",4,47,0,0,0,0,0,0,0,0,0,0,0,188
"335",13,3,"use of clothes dryer","count",4,13,0,0,0,0,0,0,0,0,0,0,0,52
"336",13,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",13,3,"use of  oven","count",11,34,0,0,0,0,0,0,0,0,0,0,0,374
"338",13,3,"use of self-clean feature of electric oven","count",3,16,0,0,0,0,0,0,0,0,0,0,0,48
"339",13,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",13,4,"TV/computer use","count",63,29,0,0,0,0,0,0,0,0,0,0,0,1827
"341",13,5,"air travel - large plane","miles",3034,42,0,0,0,0,0,0,0,0,0,0,0,127428
"342",13,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",13,5,"car trips- self only","miles",270,49,0,0,0,0,0.000551,0,0,0,0,0,0.000551,13230
"344",13,5,"car trips - driver and self","miles",20,21,0,0,0,0,0.000554,0,0,0,0,0,0.000554,420
"345",13,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"346",13,5,"trips using public ground transportation","bags",14,43,0,0,0,0,0,0,0,0,0,0,0,602
"347",13,6,"bags of garbage disposed","bags",17,50,0,0,0,0,0,0,0,0,0,0,0,850
"348",13,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",13,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",13,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",13,6,"large items disposed","items",2,20,0,0,0,0,0,0,0,0,0,0,0,40
"352",14,1,"Household heating => 70F","count",5,86,0,0,0,0,0,0.000436,0,0,0,0,0.000436,430
"353",14,1,"Household heating < 70F","count",5,61,0,0,0,0,0,0.000872,0,0,0,0,0.000872,305
"354",14,1,"Use of heat pump","count",0,47,0,0,0,0,0,0,0,0,0,0,0,0
"355",14,1,"Use of air conditioner","count",22,39,0,0,0,0,0,0,0,0,0,0,0,858
"356",14,2,"shower - short","count",4,97,1.2e-05,0,0,0,0,0,0,0,0,0,1.2e-05,388
"357",14,2,"shower - long (> 3 min)","count",29,91,0,0,0,0,0,0,0,0,0,0,0,2639
"358",14,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0
"359",14,2,"wash-up","count",34,38,0,0,0,0,0,0,0,0,0,0,0,1292
"360",14,3,"use of dishwasher","count",0,24,0,0,0,0.000311,0,0,0,0,0,0,0.000311,0
"361",14,3,"use of clothes washer","count",4,38,0,0,0,0,0,0,0,0,0,0,0,152
"362",14,3,"use of clothes dryer","count",1,11,0,0,0,0,0,0,0,0,0.000122,0,0.000122,11
"363",14,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"364",14,3,"use of  oven","count",12,32,0,0,0,0,0,0,0,0,0.00015,0,0.00015,384
"365",14,3,"use of self-clean feature of electric oven","count",1,19,0,0,0,0,0,0,0,0,0,0,0,19
"366",14,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",14,4,"TV/computer use","count",61,30,0,0,0,0,0,0,0,0,0,0,0,1830
"368",14,5,"air travel - large plane","miles",2447,49,0,0,0,0,0,0,0,0,0,0.000179,0.000179,119903
"369",14,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",14,5,"car trips- self only","miles",449,60,0,0,0,0,0.000551,0,0,0,0,0,0.000551,26940
"371",14,5,"car trips - driver and self","miles",39,27,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1053
"372",14,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"373",14,5,"trips using public ground transportation","bags",16,61,0,0,0,0,0,0,0,0,0,0,0,976
"374",14,6,"bags of garbage disposed","bags",23,48,0,0,0,0,0,0,0,0,0,0,0,1104
"375",14,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",14,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",14,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",14,6,"large items disposed","items",1,15,0,0,0,0,0,0,0,0,0,0,0,15
"379",15,1,"Household heating => 70F","hours",8,87,0,0,0,0,0,0.000436,0,0,0,0,0.000436,696
"380",15,1,"Household heating < 70F","hours",4,73,0,0,0,0,0,0.000872,0,0,0,0,0.000872,292
"381",15,1,"Use of heat pump","hours",0,50,0,0,0,0,0,0,0,0,0,0,0,0
"382",15,1,"Use of air conditioner","hours",31,52,0,0,0,0,0,0,0,0,0,0,0,1612
"383",15,2,"shower - short","count",4,84,0,0.000102,0,0,0,0,0,0,0,0,0.000102,336
"384",15,2,"shower - long (> 3 min)","count",28,72,0,0,0,0,0,0,0,0,0,0,0,2016
"385",15,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"386",15,2,"wash-up","count",53,25,0,0,0,5.5e-05,0,0,0,0,0,0,5.5e-05,1325
"387",15,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"388",15,3,"use of clothes washer","count",2,46,0,0,0,0,0,0,0,0,0,0,0,92
"389",15,3,"use of clothes dryer","count",4,19,0,0,0,0,0,0,0,0,0,0,0,76
"390",15,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",15,3,"use of  oven","count",9,31,0,0,0,0,0,0,0,0,0,0,0,279
"392",15,3,"use of self-clean feature of electric oven","count",2,18,0,0,0,0,0,0,0,0,0,0,0,36
"393",15,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",15,4,"TV/computer use","count",63,30,0,0,0,0,0,0,0,0,0,0,0,1890
"395",15,5,"air travel - large plane","miles",3180,47,0,0,0,0,0,0,0,0,0,0,0,149460
"396",15,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",15,5,"car trips- self only","miles",282,59,0,0,0,0,0.000551,0,0,0,0,0,0.000551,16638
"398",15,5,"car trips - driver and self","miles",11,20,0,0,0,0,0.000554,0,0,0,0,0,0.000554,220
"399",15,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"400",15,5,"trips using public ground transportation","bags",15,44,0,0,0,0,0,0,0,0,0,0,0,660
"401",15,6,"bags of garbage disposed","bags",26,49,0,0,0,0,0,0,0,0,0,0,0,1274
"402",15,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",15,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",15,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",15,6,"large items disposed","items",0,15,0,0,0,0,0,0,0,0,0,0,0,0
"406",16,1,"Household heating => 70F","count",5,62,0,0,0,0,0,0.000436,0,0,0,0,0.000436,310
"407",16,1,"Household heating < 70F","count",5,69,0,0,0,0,0,0.000872,0,0,0,0,0.000872,345
"408",16,1,"Use of heat pump","count",0,49,0,0,0,0,0,0,0,0,0,0,0,0
"409",16,1,"Use of air conditioner","count",28,41,0,0,0,0,0,0,0,0,0,0,0,1148
"410",16,2,"shower - short","count",7,93,0,0,0.000232,0,0,0,0,0,0,0,0.000232,651
"411",16,2,"shower - long (> 3 min)","count",28,87,0,0.000149,0,0,0,0,0,0,0,0,0.000149,2436
"412",16,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"413",16,2,"wash-up","count",43,34,0,0,0,0,0,0,0,0,0,0,0,1462
"414",16,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"415",16,3,"use of clothes washer","count",4,29,0,0,0,0,0,0,0,0,0,0,0,116
"416",16,3,"use of clothes dryer","count",3,16,0,0,0,0,0,0,0,0,0.000122,0,0.000122,48
"417",16,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"418",16,3,"use of  oven","count",11,33,0,0,0,0,0,0,0,0,0.00015,0,0.00015,363
"419",16,3,"use of self-clean feature of electric oven","count",3,12,0,0,0,0,0,0,0,0,0,0,0,36
"420",16,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",16,4,"TV/computer use","count",60,30,0,0,0,0,0,0,0,0,0,0,0,1800
"422",16,5,"air travel - large plane","miles",2003,51,0,0,0,0,0,0,0,0,0,0,0,102153
"423",16,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",16,5,"car trips- self only","miles",461,49,0,0,0,0,0.000551,0,0,0,0,0,0.000551,22589
"425",16,5,"car trips - driver and self","miles",13,40,0,0,0,0,0.000554,0,0,0,0,0,0.000554,520
"426",16,5,"car trips - 2+ people with multiple end points","miles",18,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"427",16,5,"trips using public ground transportation","bags",15,42,0,0,0,0,0,0,0,0,0,0,0,630
"428",16,6,"bags of garbage disposed","bags",21,51,0,0,0,0,0,0,0,0,0,0,0,1071
"429",16,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",16,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",16,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",16,6,"large items disposed","items",2,15,0,0,0,0,0,0,0,0,0,0,0,30
"433",17,1,"Household heating => 70F","hours",10,76,0,0,0,0,0,0.000436,0,0,0,0,0.000436,760
"434",17,1,"Household heating < 70F","hours",5,76,0,0,0,0,0,0.000872,0,0,0,0,0.000872,380
"435",17,1,"Use of heat pump","hours",0,42,0,0,0,0,0,0,0,0,0,0,0,0
"436",17,1,"Use of air conditioner","hours",28,38,0,0,0,0,0,0,0,0,0,0,0,1064
"437",17,2,"shower - short","count",8,89,0,0,0.000232,0.000199,0,0,0,0,0,0,0.000431,712
"438",17,2,"shower - long (> 3 min)","count",16,87,0,0,0,0,0,0,0,0,0,0,0,1392
"439",17,2,"bath","count",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"440",17,2,"wash-up","count",49,43,0,0,0,0,0,0,0,0,0,0,0,2107
"441",17,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"442",17,3,"use of clothes washer","count",6,31,0,0,0,0.000382,0,0,0,0,0,0,0.000382,186
"443",17,3,"use of clothes dryer","count",4,15,0,0,0,0,0,0,0,0,0,0,0,60
"444",17,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",17,3,"use of  oven","count",11,41,0,0,0,0,0,0,0,0.000162,0,0,0.000162,451
"446",17,3,"use of self-clean feature of electric oven","count",2,19,0,0,0,0,0,0,0,0,0,0,0,38
"447",17,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",17,4,"TV/computer use","count",62,27,0,0,0,0,0,0,0,0,0,0,0,1674
"449",17,5,"air travel - large plane","miles",3972,48,0,0,0,0,0,0,0,0,0,0,0,190656
"450",17,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",17,5,"car trips- self only","miles",419,60,0,0,0,0,0.000551,0,0,0,0,0,0.000551,25140
"452",17,5,"car trips - driver and self","miles",20,28,0,0,0,0,0.000554,0,0,0,0,0,0.000554,560
"453",17,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"454",17,5,"trips using public ground transportation","bags",12,52,0,0,0,0,0,0,0,0,0,0,0,624
"455",17,6,"bags of garbage disposed","bags",22,43,0,0,0,0,0,0,0,0,0,0,0,946
"456",17,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",17,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",17,6,"hazardous or electric items disposed","bags",3,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",17,6,"large items disposed","items",2,14,0,0,0,0,0,0,0,0,0,0,0,28
"460",18,1,"Household heating => 70F","count",10,71,0,0,0,0,0,0.000436,0,0,0,0,0.000436,710
"461",18,1,"Household heating < 70F","count",9,76,0,0,0,0,0,0.000872,0,0,0,0,0.000872,684
"462",18,1,"Use of heat pump","count",0,54,0,0,0,0,0,0,0,0,0,0,0,0
"463",18,1,"Use of air conditioner","count",29,53,0,0,0,0,0,0,0,0,0,0,0,1537
"464",18,2,"shower - short","count",8,89,0,0,0,0,0,0,0,0,0,0,0,712
"465",18,2,"shower - long (> 3 min)","count",24,82,0,0,0,0,0,0,0,0,0,0,0,1968
"466",18,2,"bath","count",7,18,0,0,0,0,0,0,0,0,0,0,0,126
"467",18,2,"wash-up","count",38,28,0,0,0,0,0,0,0,0,0,0,0,1064
"468",18,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"469",18,3,"use of clothes washer","count",7,43,0,0,0,0,0,0,0,0,0,0,0,301
"470",18,3,"use of clothes dryer","count",2,12,0,0,0,0,0,0,0,0,0.000122,0,0.000122,24
"471",18,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"472",18,3,"use of  oven","count",12,40,0,0,0,0,0,0,0,0,0.00015,0,0.00015,480
"473",18,3,"use of self-clean feature of electric oven","count",4,15,0,0,0,0,0,0,0,0,0,0,0,60
"474",18,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",18,4,"TV/computer use","count",61,28,0,0,0,0,0,0,0,0,0,0,0,1708
"476",18,5,"air travel - large plane","miles",2382,50,0,0,0,0,0,0,0,0,0,0,0,119100
"477",18,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",18,5,"car trips- self only","miles",348,47,0,0,0,0,0.000551,0,0,0,0,0,0.000551,16356
"479",18,5,"car trips - driver and self","miles",37,23,0,0,0,0,0.000554,0,0,0,0,0,0.000554,851
"480",18,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"481",18,5,"trips using public ground transportation","bags",12,58,0,0,0,0,0,0,0,0,0,0,0,696
"482",18,6,"bags of garbage disposed","bags",22,46,0,0,0,0,0,0,0,0,0,0,0,1012
"483",18,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",18,6,"bags of compost deposited (negative CF)","bags",7,15,0,0,0,0,0,0,0,0,0,0,0,105
"485",18,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",18,6,"large items disposed","items",2,19,0,0,0,0,0,0,0,0,0,0,0,38
"487",19,1,"Household heating => 70F","hours",3,92,0,0,0,0,0,0.000436,0,0,0,0,0.000436,276
"488",19,1,"Household heating < 70F","hours",4,86,0,0,0,0,0,0.000872,0,0,0,0,0.000872,344
"489",19,1,"Use of heat pump","hours",0,40,0,0,0,0,0,0,0,0,0,0,0,0
"490",19,1,"Use of air conditioner","hours",17,43,0,0,0,0,0,0,0,0,0,0,0,731
"491",19,2,"shower - short","count",4,83,0,0,0,0,0,0,0,0,0,0,0,332
"492",19,2,"shower - long (> 3 min)","count",38,82,0,0,0,0,0,0,0,0,0,0,0,3116
"493",19,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"494",19,2,"wash-up","count",43,24,0,0,0,0,0,0,0,0,0,0,0,1032
"495",19,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0
"496",19,3,"use of clothes washer","count",2,38,0,0,0,0,0,0,0,0,0,0,0,76
"497",19,3,"use of clothes dryer","count",3,16,0,0,0,0,0,0,0,0,0,0,0,48
"498",19,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",19,3,"use of  oven","count",8,33,0,0,0,0,0,0,0,0,0,0,0,264
"500",19,3,"use of self-clean feature of electric oven","count",1,21,0,0,0,0,0,0,0,0,0,0,0,21
"501",19,3,"Small kitchen appliance in the home","count",52,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",19,4,"TV/computer use","count",58,30,0,0,0,0,0,0,0,0,0,0,0,1740
"503",19,5,"air travel - large plane","miles",2501,43,0,0,0,0,0,0,0,0,0,0.000179,0.000179,107543
"504",19,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"505",19,5,"car trips- self only","miles",301,54,0,0,0,0,0.000551,0,0,0,0,0,0.000551,16254
"506",19,5,"car trips - driver and self","miles",31,26,0,0,0,0,0.000554,0,0,0,0,0,0.000554,806
"507",19,5,"car trips - 2+ people with multiple end points","miles",30,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"508",19,5,"trips using public ground transportation","bags",19,54,0,0,0,0,0,0,0,0,0,0,0,1026
"509",19,6,"bags of garbage disposed","bags",23,44,0,0,0,0,0,0,0,0,0,0,0,1012
"510",19,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",19,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",19,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",19,6,"large items disposed","items",2,20,0,0,0,0,0,0,0,0,0,0,0,40
"514",20,1,"Household heating => 70F","count",1,86,0,0,0,0,0,0.000436,0,0,0,0,0.000436,86
"515",20,1,"Household heating < 70F","count",2,63,0,0,0,0,0,0.000872,0,0,0,0,0.000872,126
"516",20,1,"Use of heat pump","count",0,45,0,0,0,0,0,0,0,0,0,0,0,0
"517",20,1,"Use of air conditioner","count",14,48,0,0,0,0,0,0,0,0,0,0,0,672
"518",20,2,"shower - short","count",7,91,0,0,0,0,0,0,0,0,0,0,0,637
"519",20,2,"shower - long (> 3 min)","count",37,87,0,0,0.000354,0,0,0,0,0,0,0,0.000354,3219
"520",20,2,"bath","count",5,14,0,0,0,0,0,0,0,0,0,0,0,70
"521",20,2,"wash-up","count",51,24,0,4.2e-05,0,0,0,0,0,0,0,0,4.2e-05,1224
"522",20,3,"use of dishwasher","count",0,20,0,0.000165,0,0,0,0,0,0,0,0,0.000165,0
"523",20,3,"use of clothes washer","count",2,30,0,0,0,0,0,0,0,0,0,0,0,60
"524",20,3,"use of clothes dryer","count",2,15,0,0,0,0,0,0,0,0,0.000122,0,0.000122,30
"525",20,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"526",20,3,"use of  oven","count",11,35,0,0,0,0,0,0,0,0,0.00015,0,0.00015,385
"527",20,3,"use of self-clean feature of electric oven","count",1,21,0,0,0,0,0,0,0,0,0,0,0,21
"528",20,3,"Small kitchen appliance in the home","count",53,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",20,4,"TV/computer use","count",64,21,0,0,0,0,0,0,0,0,0,0,0,1344
"530",20,5,"air travel - large plane","miles",2459,47,0,0,0,0,0,0,0,0,0,0,0,115573
"531",20,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",20,5,"car trips- self only","miles",287,53,0,0,0,0,0.000551,0,0,0,0,0,0.000551,15211
"533",20,5,"car trips - driver and self","miles",13,28,0,0,0,0,0.000554,0,0,0,0,0,0.000554,364
"534",20,5,"car trips - 2+ people with multiple end points","miles",23,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"535",20,5,"trips using public ground transportation","bags",18,51,0,0,0,0,0,0,0,0,0,0,0,918
"536",20,6,"bags of garbage disposed","bags",28,48,0,0,0,0,0,0,0,0,0,0,0,1344
"537",20,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",20,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",20,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",20,6,"large items disposed","items",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"541",21,1,"Household heating => 70F","hours",6,80,0,0,0,0,0,0.000436,0,0,0,0,0.000436,480
"542",21,1,"Household heating < 70F","hours",2,90,0,0,0,0,0,0.000872,0,0,0,0,0.000872,180
"543",21,1,"Use of heat pump","hours",0,53,0,0,0,0,0,0,0,0,0,0,0,0
"544",21,1,"Use of air conditioner","hours",18,57,0,0,0,0,0,0,0,0,0,0,0,1026
"545",21,2,"shower - short","count",2,97,0,0,0,0,0,0,0,0,0,0,0,194
"546",21,2,"shower - long (> 3 min)","count",38,79,0,0,0,0,0,0,0,0,0,0,0,3002
"547",21,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"548",21,2,"wash-up","count",35,39,0,0,0,0,0,0,0,0,0,0,0,1365
"549",21,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"550",21,3,"use of clothes washer","count",8,34,0,0,0,0,0,0,0,0,0,0,0,272
