"","Indnum","Activity","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel"
"390",15,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"391",15,"use of  oven",0,0,0,0,0,0,0,0,0,0
"392",15,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"393",15,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"394",15,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"395",15,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"396",15,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"397",15,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"398",15,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"399",15,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"400",15,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"401",15,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"402",15,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"403",15,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"404",15,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"405",15,"large items disposed",0,0,0,0,0,0,0,0,0,0
"406",16,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"407",16,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"408",16,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"409",16,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"410",16,"shower - short",0,0,1,0,0,0,0,0,0,0
"411",16,"shower - long (> 3 min)",0,1,0,0,0,0,0,0,0,0
"412",16,"bath",0,0,0,0,0,0,0,0,0,0
"413",16,"wash-up",0,0,0,0,0,0,0,0,0,0
"414",16,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"415",16,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"416",16,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"417",16,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"418",16,"use of  oven",0,0,0,0,0,0,0,0,1,0
"419",16,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"420",16,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"421",16,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"422",16,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"423",16,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"424",16,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"425",16,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"426",16,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"427",16,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"428",16,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"429",16,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"430",16,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"431",16,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"432",16,"large items disposed",0,0,0,0,0,0,0,0,0,0
"433",17,"Household heating => 70F",1,0,0,0,0,1,0,0,0,0
"434",17,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"435",17,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"436",17,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"437",17,"shower - short",0,0,1,1,0,0,0,0,0,0
"438",17,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"439",17,"bath",0,0,0,0,0,0,0,0,0,0
"440",17,"wash-up",0,0,0,0,0,0,0,0,0,0
"441",17,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"442",17,"use of clothes washer",0,0,0,1,0,0,0,0,0,0
"443",17,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"444",17,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"445",17,"use of  oven",0,0,0,0,0,0,0,1,0,0
"446",17,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"447",17,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"448",17,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"449",17,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"450",17,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"451",17,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"452",17,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"453",17,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"454",17,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"455",17,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"456",17,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"457",17,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"458",17,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"459",17,"large items disposed",0,0,0,0,0,0,0,0,0,0
"460",18,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"461",18,"Household heating < 70F",0,0,0,1,0,1,0,0,0,0
"462",18,"Use of heat pump",0,0,0,0,1,0,0,0,0,0
"463",18,"Use of air conditioner",0,0,1,0,0,0,0,0,0,0
"464",18,"shower - short",0,0,0,0,0,0,0,0,0,0
"465",18,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"466",18,"bath",0,0,0,0,0,0,0,0,0,0
"467",18,"wash-up",0,0,0,0,0,0,0,0,0,0
"468",18,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"469",18,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"470",18,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"471",18,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"472",18,"use of  oven",0,0,0,0,0,0,0,0,1,0
"473",18,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"474",18,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"475",18,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"476",18,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"477",18,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"478",18,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"479",18,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"480",18,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"481",18,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"482",18,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"483",18,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"484",18,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"485",18,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"486",18,"large items disposed",0,0,0,0,0,0,0,0,0,0
"487",19,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"488",19,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"489",19,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"490",19,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"491",19,"shower - short",0,0,0,0,0,0,0,0,0,0
"492",19,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"493",19,"bath",0,0,0,0,0,0,0,0,0,0
"494",19,"wash-up",0,0,0,0,0,0,0,0,0,0
"495",19,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"496",19,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"497",19,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"498",19,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"499",19,"use of  oven",0,0,0,0,0,0,0,0,0,0
"500",19,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"501",19,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"502",19,"TV/computer use",0,0,0,1,0,0,0,0,0,0
"503",19,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"504",19,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"505",19,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"506",19,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"507",19,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"508",19,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"509",19,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"510",19,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"511",19,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"512",19,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"513",19,"large items disposed",0,0,0,0,0,0,0,0,0,0
"514",20,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"515",20,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"516",20,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"517",20,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"518",20,"shower - short",0,0,0,0,0,0,0,0,0,0
"519",20,"shower - long (> 3 min)",0,0,1,0,0,0,0,0,0,0
"520",20,"bath",0,0,0,0,0,0,0,0,0,0
"521",20,"wash-up",0,1,0,0,0,0,0,0,0,0
"522",20,"use of dishwasher",0,1,0,0,0,0,0,0,0,0
"523",20,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"524",20,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"525",20,"use of cooking range",0,0,0,1,0,0,0,0,1,0
"526",20,"use of  oven",0,0,1,0,0,0,0,0,1,0
"527",20,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"528",20,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"529",20,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"530",20,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"531",20,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"532",20,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"533",20,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"534",20,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"535",20,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"536",20,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"537",20,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"538",20,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"539",20,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"540",20,"large items disposed",0,0,0,0,0,0,0,0,0,0
"541",21,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"542",21,"Household heating < 70F",0,1,0,0,1,1,0,0,0,0
"543",21,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"544",21,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"545",21,"shower - short",0,0,0,0,0,0,0,0,0,0
"546",21,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"547",21,"bath",0,0,0,0,0,0,0,0,0,0
"548",21,"wash-up",0,0,0,0,0,0,0,0,0,0
"549",21,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"550",21,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"551",21,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"552",21,"use of cooking range",0,1,0,0,0,0,0,0,0,0
"553",21,"use of  oven",0,0,0,0,0,0,0,0,0,0
"554",21,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"555",21,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"556",21,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"557",21,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"558",21,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"559",21,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"560",21,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"561",21,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"562",21,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"563",21,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"564",21,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"565",21,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"566",21,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"567",21,"large items disposed",0,0,0,0,0,0,0,0,0,0
"568",22,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"569",22,"Household heating < 70F",1,0,0,1,0,1,0,0,0,0
"570",22,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"571",22,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"572",22,"shower - short",0,0,0,0,0,0,0,0,0,0
"573",22,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"574",22,"bath",0,0,0,0,0,0,0,0,0,0
"575",22,"wash-up",0,0,0,0,0,0,0,0,0,0
"576",22,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"577",22,"use of clothes washer",0,0,0,0,1,0,0,0,0,0
"578",22,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"579",22,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"580",22,"use of  oven",0,0,0,0,0,0,0,0,1,0
"581",22,"use of self-clean feature of electric oven",0,0,0,0,0,0,1,0,0,0
"582",22,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"583",22,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"584",22,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"585",22,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"586",22,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"587",22,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"588",22,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"589",22,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"590",22,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"591",22,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"592",22,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"593",22,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"594",22,"large items disposed",0,0,0,0,0,0,0,0,0,0
"595",23,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"596",23,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"597",23,"Use of heat pump",0,1,0,0,0,0,0,0,0,0
"598",23,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"599",23,"shower - short",0,1,0,0,0,0,0,0,0,0
"600",23,"shower - long (> 3 min)",0,0,1,0,1,0,0,0,0,0
"601",23,"bath",0,0,0,0,0,0,0,0,0,0
"602",23,"wash-up",0,0,0,0,0,0,0,0,0,0
"603",23,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"604",23,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"605",23,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"606",23,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"607",23,"use of  oven",0,1,0,0,1,0,0,0,0,0
"608",23,"use of self-clean feature of electric oven",0,0,0,0,0,0,1,0,0,0
"609",23,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"610",23,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"611",23,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"612",23,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"613",23,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"614",23,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"615",23,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"616",23,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"617",23,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"618",23,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"619",23,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"620",23,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"621",23,"large items disposed",0,0,0,0,0,0,0,0,0,0
"622",24,"Household heating => 70F",0,0,0,0,0,1,0,1,0,0
"623",24,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"624",24,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"625",24,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"626",24,"shower - short",0,0,0,1,0,0,0,0,0,0
"627",24,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"628",24,"bath",0,0,0,0,0,0,0,0,0,0
"629",24,"wash-up",0,1,0,0,0,0,0,0,0,0
"630",24,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"631",24,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"632",24,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"633",24,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"634",24,"use of  oven",0,0,0,0,0,0,0,0,1,0
"635",24,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"636",24,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"637",24,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"638",24,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"639",24,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"640",24,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"641",24,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"642",24,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"643",24,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"644",24,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"645",24,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"646",24,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"647",24,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"648",24,"large items disposed",0,0,0,0,0,0,0,0,0,0
"649",25,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"650",25,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"651",25,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"652",25,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"653",25,"shower - short",0,0,1,0,0,0,0,0,0,0
"654",25,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"655",25,"bath",0,0,0,0,0,0,0,0,0,0
"656",25,"wash-up",0,0,0,0,0,0,0,0,0,0
"657",25,"use of dishwasher",0,1,0,0,0,0,0,0,0,0
"658",25,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"659",25,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"660",25,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"661",25,"use of  oven",0,0,0,0,0,0,0,0,0,0
"662",25,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"663",25,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"664",25,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"665",25,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"666",25,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"667",25,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"668",25,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"669",25,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"670",25,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"671",25,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"672",25,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"673",25,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"674",25,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"675",25,"large items disposed",0,0,0,0,0,0,0,0,0,0
"676",26,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"677",26,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"678",26,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"679",26,"Use of air conditioner",0,0,0,0,0,0,0,1,0,0
"680",26,"shower - short",0,0,0,0,0,0,0,0,0,0
"681",26,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"682",26,"bath",0,0,0,0,0,0,0,0,0,0
"683",26,"wash-up",0,0,0,0,0,0,0,0,0,0
"684",26,"use of dishwasher",0,0,0,1,0,0,0,0,0,0
"685",26,"use of clothes washer",0,0,0,1,0,0,0,0,0,0
"686",26,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"687",26,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"688",26,"use of  oven",0,0,0,0,0,0,0,0,1,0
"689",26,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"690",26,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"691",26,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"692",26,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"693",26,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"694",26,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"695",26,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"696",26,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"697",26,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"698",26,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"699",26,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"700",26,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"701",26,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"702",26,"large items disposed",0,0,0,0,0,0,0,0,0,0
"703",27,"Household heating => 70F",1,1,0,0,0,1,0,0,0,0
"704",27,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"705",27,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"706",27,"Use of air conditioner",0,0,1,0,0,0,0,0,0,0
"707",27,"shower - short",0,1,0,0,0,0,0,0,0,0
"708",27,"shower - long (> 3 min)",0,0,1,0,0,0,1,0,0,0
"709",27,"bath",0,1,0,0,0,0,0,0,0,0
"710",27,"wash-up",0,0,0,0,0,0,0,0,0,0
"711",27,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"712",27,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"713",27,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"714",27,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"715",27,"use of  oven",1,0,0,0,0,0,0,0,0,0
"716",27,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"717",27,"Small kitchen appliance in the home",0,0,0,1,0,0,0,0,0,0
"718",27,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"719",27,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"720",27,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"721",27,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"722",27,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"723",27,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"724",27,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"725",27,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"726",27,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"727",27,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"728",27,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"729",27,"large items disposed",0,0,0,0,0,0,0,0,0,0
"730",28,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"731",28,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"732",28,"Use of heat pump",0,0,0,1,0,0,0,0,0,0
"733",28,"Use of air conditioner",0,1,0,0,0,0,0,0,0,0
"734",28,"shower - short",0,0,0,0,0,0,0,0,0,0
"735",28,"shower - long (> 3 min)",0,0,0,0,0,0,1,0,0,0
"736",28,"bath",0,0,1,0,0,0,0,0,0,0
"737",28,"wash-up",1,0,1,0,0,0,0,0,0,0
"738",28,"use of dishwasher",0,1,0,1,0,0,0,0,0,0
"739",28,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"740",28,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"741",28,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"742",28,"use of  oven",0,0,0,0,0,0,0,0,1,0
"743",28,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"744",28,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"745",28,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"746",28,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"747",28,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"748",28,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"749",28,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"750",28,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"751",28,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"752",28,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"753",28,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"754",28,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"755",28,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"756",28,"large items disposed",0,0,0,0,0,0,0,0,0,0
"757",29,"Household heating => 70F",0,0,0,1,0,1,0,0,0,0
"758",29,"Household heating < 70F",0,0,1,0,0,1,0,0,0,0
"759",29,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"760",29,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"761",29,"shower - short",0,0,0,0,0,0,0,0,0,0
"762",29,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"763",29,"bath",0,0,0,0,0,0,0,0,0,0
"764",29,"wash-up",0,0,0,0,0,0,0,0,0,0
"765",29,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"766",29,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"767",29,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"768",29,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"769",29,"use of  oven",0,0,0,0,0,0,0,0,0,0
"770",29,"use of self-clean feature of electric oven",0,0,1,0,0,0,0,0,0,0
"771",29,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"772",29,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"773",29,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"774",29,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"775",29,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"776",29,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"777",29,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"778",29,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"779",29,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
